sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,label
100,100,100,100,100,100,100,100,68,66,66,32,20,16,14,12,12,10,12,12,12,14,18,24,68,66,66,70,76,88,100,100,1
100,100,100,100,100,100,100,100,100,66,68,70,26,20,18,16,14,14,14,14,16,18,22,72,68,66,66,70,76,86,100,100,1
100,100,100,100,100,100,100,100,100,68,68,72,32,24,20,18,18,16,16,18,20,22,26,72,66,64,66,68,74,86,100,100,0
100,100,100,100,100,100,100,100,100,68,68,72,38,30,24,22,20,20,20,20,22,26,80,72,66,64,64,68,74,84,100,100,0
100,100,100,100,100,100,100,100,100,70,70,72,100,34,28,26,24,22,22,24,26,30,80,70,66,64,64,66,72,84,100,100,0
100,100,100,100,100,100,100,68,70,76,42,34,30,26,26,26,26,28,32,84,74,68,64,64,66,72,80,96,100,100,100,100,0
100,100,100,100,100,100,100,68,70,74,100,38,32,30,28,28,30,32,36,86,74,68,66,64,66,72,82,98,100,100,100,100,0
100,100,100,100,100,100,100,66,68,74,100,42,36,32,32,32,32,34,40,86,76,70,66,66,68,72,82,98,100,100,100,100,0
100,100,100,100,100,100,100,66,68,74,100,46,40,36,34,34,36,38,100,88,76,70,66,66,68,74,84,100,100,100,100,100,0
100,100,100,100,100,100,100,94,68,72,100,48,42,40,38,38,38,42,100,88,78,70,68,68,70,74,84,100,100,100,100,100,0
100,100,100,100,100,100,100,100,66,72,80,100,46,42,40,40,42,44,100,90,78,72,68,68,70,76,86,100,100,100,100,100,0
100,100,100,100,98,100,100,100,66,70,80,100,50,46,44,42,44,48,100,90,78,72,70,68,70,76,86,100,100,100,100,100,0
100,100,100,100,96,100,100,100,64,70,78,100,52,48,46,46,48,50,100,92,80,74,70,70,72,78,88,100,100,100,100,100,0
100,100,100,100,94,100,100,100,70,68,78,100,56,52,50,48,50,54,100,92,80,74,70,70,72,78,88,100,100,100,100,100,0
100,100,100,100,94,100,100,100,80,68,76,100,60,54,52,52,54,58,100,94,82,74,72,72,74,78,90,100,100,100,100,100,0
100,100,100,100,92,100,100,100,92,68,76,100,100,58,54,54,56,60,100,94,82,76,72,72,74,80,90,100,100,100,100,100,0
100,100,100,100,92,100,100,100,100,66,74,100,100,60,58,58,60,64,100,96,84,76,74,72,74,80,92,100,100,100,100,100,0
100,100,100,100,90,96,100,100,100,68,74,88,100,64,60,60,62,68,100,98,84,78,74,74,76,82,92,100,100,100,100,100,0
100,100,100,100,90,88,100,100,100,74,72,88,100,66,64,64,66,70,100,98,86,78,74,74,76,82,92,100,100,100,100,100,0
100,100,100,100,90,82,100,100,100,80,72,86,100,70,66,66,68,74,100,100,86,78,76,74,78,84,94,100,100,100,100,100,0
100,100,100,100,88,80,100,100,100,86,70,86,100,72,70,70,72,76,100,100,88,80,76,76,78,84,94,100,100,100,100,100,0
86,78,100,100,100,90,68,82,100,100,72,70,72,78,100,100,90,82,78,78,80,86,98,100,100,100,100,100,100,100,100,98,0
82,76,100,100,100,94,68,78,100,100,72,72,74,80,100,100,94,86,82,80,84,90,100,100,100,100,100,100,100,100,100,94,0
80,72,100,100,100,96,70,74,100,100,74,74,76,82,100,100,96,88,84,84,86,92,100,100,100,100,100,100,100,100,100,92,0
76,70,100,100,100,100,74,70,92,100,76,76,78,84,100,100,100,90,86,86,88,96,100,100,100,100,100,100,100,100,100,88,0
74,66,100,100,100,100,76,66,86,100,78,76,80,86,100,100,100,94,90,88,92,98,100,100,100,100,100,100,100,100,100,84,0
70,64,100,100,100,100,78,64,80,100,100,78,80,86,100,100,100,96,92,92,94,100,100,100,100,100,100,100,100,100,100,80,0
68,62,90,100,100,100,80,66,76,100,100,80,82,88,100,100,100,98,94,94,96,100,100,100,100,100,100,100,100,100,96,78,0
100,100,80,64,70,100,100,78,82,88,100,100,100,100,98,96,100,100,100,100,100,100,100,100,100,100,90,74,64,58,96,100,0
100,100,78,64,64,100,100,78,80,86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,86,70,60,56,100,100,0
100,100,76,62,58,90,100,78,80,86,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,80,66,58,52,100,100,0
100,100,76,62,54,80,100,76,78,84,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,76,62,54,50,100,100,0
100,100,74,60,52,72,100,100,78,84,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98,72,58,50,50,100,100,0
100,100,72,60,52,62,100,100,78,84,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,92,66,54,48,52,100,100,0
100,98,72,58,50,54,100,100,76,82,92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,84,62,50,44,54,100,98,0
40,50,100,96,98,100,74,60,52,48,100,100,78,84,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,78,58,46,0
92,94,100,82,64,54,50,60,100,96,82,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,84,58,46,38,42,80,0
86,66,56,48,46,100,100,78,86,98,100,100,100,100,100,100,100,100,100,100,100,100,100,90,58,44,38,40,66,100,90,94,0
64,100,88,92,88,68,56,50,46,100,100,78,86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,82,52,40,34,38,0
84,86,100,80,62,54,48,46,100,100,80,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,60,42,34,30,44,100,0
80,82,88,80,62,54,48,46,44,100,80,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,54,36,30,30,44,100,0
80,98,72,58,50,46,44,44,100,82,92,100,100,100,100,100,100,100,100,100,100,100,100,100,66,40,28,26,36,54,100,78,0
78,96,70,58,50,46,44,44,100,82,92,100,100,100,100,100,100,100,100,100,100,100,100,100,56,32,24,28,36,56,100,76,0
74,94,70,56,48,44,42,42,100,88,92,100,100,100,100,100,100,100,100,100,100,100,100,100,44,26,24,30,38,58,100,72,0
72,92,68,56,48,44,42,42,44,96,90,100,100,100,100,100,100,100,100,100,100,100,100,100,34,22,26,30,40,100,100,70,0
66,68,72,74,58,50,44,42,42,42,100,86,100,100,100,100,100,100,100,100,100,100,100,100,100,28,22,24,28,36,52,100,0
64,64,68,74,58,50,44,42,42,42,44,86,100,100,100,100,100,100,100,100,100,100,100,100,100,20,22,24,28,36,52,100,0
60,62,66,74,58,50,44,42,42,42,44,92,100,100,100,100,100,100,100,100,100,100,100,100,20,20,22,24,28,36,52,100,0
58,58,62,74,58,50,44,42,42,42,44,98,100,100,100,100,100,100,100,100,100,100,100,100,20,20,22,24,28,36,100,100,0
54,56,58,74,58,50,44,42,42,42,44,100,100,100,100,100,100,100,100,100,100,100,100,20,20,20,22,24,28,36,100,100,0
52,52,56,74,58,50,44,42,42,42,44,50,100,100,100,100,100,100,100,100,100,100,22,20,20,20,22,24,28,36,100,100,0
48,50,52,74,58,50,44,42,42,42,44,50,100,100,100,100,100,100,100,100,100,100,22,20,20,20,22,24,28,36,100,100,0
46,46,48,54,58,50,44,42,42,42,44,50,100,100,100,100,100,100,100,100,100,24,22,20,20,20,22,24,28,36,100,100,0
42,44,46,50,58,50,44,42,42,42,44,50,100,100,100,100,100,100,100,100,100,24,22,20,20,20,22,24,28,36,100,100,0
40,40,42,48,58,50,44,42,42,42,44,50,58,100,100,100,100,100,100,100,28,24,22,20,20,20,22,24,28,100,100,100,0
100,36,36,38,42,64,54,48,44,42,42,44,48,56,100,100,100,100,100,100,100,30,24,22,20,20,20,20,22,26,32,100,0
100,34,34,36,38,44,54,48,44,44,44,46,50,58,100,100,100,100,100,100,100,28,24,20,20,18,18,20,22,24,100,100,0
100,30,30,32,36,40,56,48,46,44,44,46,50,58,100,100,100,100,100,100,100,26,22,20,18,18,18,18,20,24,100,100,0
100,100,28,30,32,36,56,50,46,44,46,48,52,60,100,100,100,100,100,100,34,26,22,20,18,18,18,18,20,22,100,100,0
100,100,26,26,28,32,40,50,48,46,46,48,52,60,100,100,100,100,100,100,32,24,20,18,18,16,16,18,18,100,100,100,0
26,30,36,48,46,44,44,46,50,58,72,100,100,100,100,100,34,26,22,20,18,18,18,18,20,100,100,100,100,22,22,24,0
22,26,32,48,44,42,42,44,48,56,70,100,100,100,100,100,38,30,24,22,20,20,20,20,100,100,100,100,100,20,20,20,0
20,22,28,46,42,42,42,44,48,54,66,100,100,100,100,100,40,32,26,24,22,22,22,100,100,100,100,100,18,18,18,18,0
16,18,24,44,40,40,40,42,46,52,64,100,100,100,100,100,44,34,28,24,24,22,22,100,100,100,100,100,14,14,14,16,1
14,16,18,26,40,38,38,40,44,50,62,100,100,100,100,100,46,36,30,26,24,24,100,100,100,100,100,14,12,12,12,12,1
10,12,14,20,38,36,36,38,42,48,60,100,100,100,100,100,50,38,32,28,26,28,100,100,100,100,12,10,10,10,10,10,1
8,8,10,14,22,36,36,36,40,46,56,78,100,100,100,100,52,40,34,30,28,68,100,100,12,10,8,8,6,6,6,6,1
20,32,32,34,36,42,52,72,100,100,100,100,58,44,38,34,30,80,100,100,10,8,8,6,6,6,6,6,6,8,8,12,1
16,30,30,30,34,38,48,64,100,100,100,100,64,50,42,36,34,92,100,14,10,8,6,6,6,6,6,6,6,6,8,10,1
14,26,26,28,30,34,42,58,100,100,100,100,100,54,44,40,36,100,100,12,8,6,6,4,4,4,4,4,4,6,6,8,1
4,6,24,24,24,26,30,36,46,72,100,100,100,100,62,50,44,40,64,100,8,6,4,4,4,2,2,2,2,4,4,4,1
2,2,4,22,22,24,26,32,42,64,100,100,100,100,66,54,48,44,76,6,2,2,2,2,2,2,2,2,2,2,2,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,12,10,10,12,12,14,16,20,32,76,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,100,100,24,18,14,1
10,8,8,8,8,8,10,12,16,24,56,100,100,8,6,4,4,4,4,4,4,4,4,6,6,10,22,100,28,18,12,10,1
6,6,6,6,6,6,6,8,10,16,36,100,100,100,10,8,8,6,6,6,6,8,8,10,12,18,42,100,18,12,8,8,1
4,4,2,2,4,4,4,4,4,8,16,100,100,100,100,12,10,10,10,10,10,10,12,14,18,26,62,100,8,6,4,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,100,100,98,100,100,100,100,100,100,100,38,10,6,4,4,4,4,4,4,4,4,4,4,6,8,20,100,100,100,100,100,1
100,100,96,96,100,100,100,100,100,100,100,78,20,12,10,8,6,6,6,6,6,6,8,8,12,16,100,100,100,100,100,100,1
92,94,100,100,100,100,100,100,100,42,22,16,12,10,10,10,10,10,10,10,12,16,22,100,100,100,100,100,100,100,100,94,1
90,92,98,100,100,100,100,100,100,58,30,20,16,14,12,12,12,12,12,14,16,20,30,100,100,100,100,100,100,100,98,92,1
86,88,94,100,100,100,100,100,100,72,38,26,20,18,16,16,16,16,16,18,20,26,100,100,100,100,100,100,100,100,94,88,0
84,86,90,100,100,100,100,100,100,88,46,32,26,22,20,18,18,18,20,22,26,32,100,100,100,100,100,100,100,100,90,86,0
80,82,88,98,100,100,100,100,100,100,54,38,30,26,22,22,22,22,22,26,30,38,100,100,100,100,100,100,100,98,88,82,0
78,80,84,94,100,100,100,100,100,100,62,42,34,28,26,24,24,24,26,28,34,100,100,100,100,100,100,100,100,94,84,80,0
74,76,82,90,100,100,100,100,100,100,68,48,38,32,30,28,28,28,30,32,38,100,100,100,100,100,100,100,100,90,82,76,0
74,72,72,76,84,96,100,100,100,100,100,90,58,44,38,34,30,30,30,32,34,40,100,100,100,100,100,100,100,100,90,80,0
70,70,74,82,100,100,100,100,100,100,84,58,46,40,36,34,32,34,36,40,46,100,100,100,100,100,100,100,98,82,74,70,0
66,68,72,80,94,100,100,100,100,100,92,64,50,42,38,36,36,36,38,42,100,100,100,100,100,100,100,100,94,80,72,68,0
64,64,68,76,88,100,100,100,100,100,100,70,54,46,42,40,38,40,42,46,100,100,100,100,100,100,100,100,88,76,68,64,0
60,62,64,72,84,100,100,100,100,100,100,74,58,50,46,42,42,42,46,50,100,100,100,100,100,100,100,100,84,72,64,62,0
66,60,58,58,60,64,72,86,100,100,100,100,100,100,72,58,52,46,44,44,46,50,100,100,100,100,100,100,100,100,94,76,0
64,58,56,56,56,62,68,82,100,100,100,100,100,100,76,62,54,50,48,48,48,52,100,100,100,100,100,100,100,100,90,72,0
60,56,52,52,54,58,66,78,100,100,100,100,100,100,82,66,58,52,50,50,52,56,100,100,100,100,100,100,100,100,86,70,0
58,52,50,50,52,56,62,74,100,100,100,100,100,100,86,70,60,56,52,52,54,58,100,100,100,100,100,100,100,100,80,66,0
54,50,48,48,48,52,60,70,100,100,100,100,100,100,90,72,64,58,56,56,56,100,100,100,100,100,100,100,100,100,76,62,0
52,46,44,44,46,50,56,66,88,100,100,100,100,100,94,76,66,60,58,58,60,100,100,100,100,100,100,100,100,100,72,58,0
44,42,42,44,48,56,68,100,100,100,100,100,100,92,76,68,62,60,60,64,100,100,100,100,100,100,100,100,82,62,52,46,0
40,38,40,40,44,52,62,86,100,100,100,100,100,96,80,70,66,64,64,66,100,100,100,100,100,100,100,100,76,58,48,44,0
38,36,36,38,42,48,58,80,100,100,100,100,100,100,84,74,68,66,66,100,100,100,100,100,100,100,100,100,70,54,44,40,0
38,44,54,74,100,100,100,100,100,100,86,76,72,68,70,100,100,100,100,100,100,100,100,100,66,50,42,36,34,34,34,36,0
36,40,50,68,100,100,100,100,100,100,90,80,74,72,72,100,100,100,100,100,100,100,100,100,60,46,38,34,32,30,30,32,0
32,36,46,62,100,100,100,100,100,100,92,82,76,74,74,78,100,100,100,100,100,100,100,100,56,42,36,32,28,28,28,30,0
52,100,100,100,100,100,100,100,88,80,76,76,78,100,100,100,100,100,100,100,100,58,42,34,30,28,26,26,28,30,34,40,0
34,44,62,100,100,100,100,100,100,94,84,80,78,80,100,100,100,100,100,100,100,100,62,44,34,30,26,24,24,24,26,30,0
100,100,100,100,100,100,98,88,82,78,80,82,100,100,100,100,100,100,100,72,46,36,30,26,24,24,24,24,28,32,38,52,0
100,100,100,100,100,100,100,88,82,80,80,84,100,100,100,100,100,100,100,68,44,34,28,26,24,22,24,24,26,30,36,50,0
100,100,100,100,100,100,100,90,82,80,80,84,100,100,100,100,100,100,100,66,44,32,28,24,22,22,22,24,26,30,36,48,0
100,100,100,100,100,100,100,90,84,80,82,86,100,100,100,100,100,100,100,64,42,32,26,24,22,22,22,22,24,28,34,46,0
100,100,100,100,100,100,100,90,84,82,82,86,100,100,100,100,100,100,100,62,40,30,26,22,22,20,20,22,24,26,34,46,0
26,32,46,100,100,100,100,100,100,100,90,86,84,86,90,100,100,100,100,100,100,90,46,32,26,22,20,18,18,18,20,22,0
22,28,40,100,100,100,100,100,100,100,92,88,86,88,92,100,100,100,100,100,100,80,40,28,22,20,18,16,16,16,18,20,0
20,24,36,100,100,100,100,100,100,100,96,90,88,90,96,100,100,100,100,100,100,68,36,24,20,16,16,14,14,14,16,16,1
14,16,18,24,42,100,100,100,100,100,100,100,94,90,92,96,100,100,100,100,100,100,82,34,22,18,14,12,12,12,12,12,1
10,12,14,18,32,100,100,100,100,100,100,100,96,94,94,98,100,100,100,100,100,100,62,26,16,14,12,10,10,8,10,10,1
6,6,6,6,8,10,14,26,100,100,100,100,100,100,100,98,96,98,100,100,100,100,100,100,100,26,14,10,8,6,6,6,1
2,2,4,4,4,4,6,12,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,12,6,4,4,4,4,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,98,100,100,100,100,100,100,100,100,20,8,6,4,4,4,4,4,4,4,4,4,4,6,10,38,100,100,100,100,100,100,1
100,96,96,100,100,100,100,100,100,100,42,18,12,10,8,6,6,6,6,6,8,8,10,14,22,82,100,100,100,100,100,100,1
96,92,94,98,100,100,100,100,100,100,100,26,18,14,12,10,10,10,10,10,10,12,14,20,32,100,100,100,100,100,100,100,1
94,90,90,94,100,100,100,100,100,100,100,36,24,18,16,14,12,12,12,12,14,16,20,26,44,100,100,100,100,100,100,100,1
90,88,88,92,100,100,100,100,100,100,100,44,30,22,18,16,16,16,16,16,18,20,24,32,56,100,100,100,100,100,100,96,0
88,84,84,88,96,100,100,100,100,100,100,54,34,26,22,20,18,18,18,18,20,24,28,40,66,100,100,100,100,100,100,94,0
84,82,82,86,94,100,100,100,100,100,100,62,40,32,26,24,22,20,20,22,24,28,34,46,78,100,100,100,100,100,100,90,0
100,94,86,80,80,80,86,94,100,100,100,100,100,100,58,40,32,28,24,24,22,24,24,28,32,40,58,100,100,100,100,100,0
100,92,84,78,76,78,84,92,100,100,100,100,100,100,64,44,36,30,28,26,26,26,28,30,36,44,64,100,100,100,100,100,0
100,90,80,76,74,76,80,90,100,100,100,100,100,100,70,48,38,32,30,28,28,28,30,32,38,48,70,100,100,100,100,100,0
100,88,78,74,72,74,78,88,100,100,100,100,100,100,74,52,42,36,32,30,30,30,32,36,42,52,74,100,100,100,100,100,0
80,74,70,70,72,78,88,100,100,100,100,100,100,70,52,42,36,34,32,32,32,36,40,48,62,100,100,100,100,100,100,92,0
78,72,68,68,70,76,84,100,100,100,100,100,100,76,56,46,40,36,34,34,36,38,44,52,68,100,100,100,100,100,100,90,0
66,72,82,98,100,100,100,100,100,100,60,50,44,40,38,38,38,42,46,56,74,100,100,100,100,100,100,86,74,68,66,64,0
64,68,78,94,100,100,100,100,100,100,66,54,46,42,40,40,42,44,50,60,80,100,100,100,100,100,100,82,72,66,62,62,0
60,66,74,88,100,100,100,100,100,100,70,58,50,46,44,44,44,48,54,64,86,100,100,100,100,100,96,78,68,62,60,58,0
58,62,70,84,100,100,100,100,100,100,76,60,54,48,46,46,48,52,58,70,100,100,100,100,100,100,92,74,64,58,56,56,0
54,60,66,80,100,100,100,100,100,100,80,64,56,52,50,50,50,54,62,74,100,100,100,100,100,100,86,70,62,56,54,54,0
52,56,62,76,100,100,100,100,100,100,84,68,60,54,52,52,54,58,66,78,100,100,100,100,100,100,82,66,58,52,50,50,0
48,52,60,72,94,100,100,100,100,100,100,72,64,58,56,54,56,60,68,82,100,100,100,100,100,100,76,62,54,50,48,48,0
46,50,56,66,88,100,100,100,100,100,100,76,66,60,58,58,60,64,72,86,100,100,100,100,100,98,72,58,52,46,44,44,0
42,46,52,62,82,100,100,100,100,100,100,80,70,64,62,60,62,68,76,92,100,100,100,100,100,92,68,54,48,44,42,42,0
40,42,48,58,76,100,100,100,100,100,100,84,74,66,64,64,66,70,80,96,100,100,100,100,100,86,62,50,44,40,38,38,0
36,40,44,54,70,100,100,100,100,100,100,88,76,70,66,66,68,74,84,100,100,100,100,100,100,80,58,48,40,38,36,36,0
34,36,42,50,64,100,100,100,100,100,100,92,80,74,70,70,72,78,88,100,100,100,100,100,100,72,54,44,38,34,34,32,0
30,34,38,44,58,90,100,100,100,100,100,96,84,76,72,72,74,80,90,100,100,100,100,100,100,66,48,40,34,32,30,30,0
28,30,34,40,52,82,100,100,100,100,100,100,86,80,76,76,78,84,94,100,100,100,100,100,100,60,44,36,30,28,28,26,0
24,26,30,36,48,72,100,100,100,100,100,100,90,82,78,78,80,86,98,100,100,100,100,100,90,54,38,32,28,26,24,24,0
22,22,22,26,30,38,54,100,100,100,100,100,100,98,88,82,80,82,88,98,100,100,100,100,100,100,54,38,30,26,22,22,0
18,18,20,22,26,32,46,88,100,100,100,100,100,100,90,86,84,86,90,100,100,100,100,100,100,88,46,32,26,22,20,18,1
100,100,100,100,100,100,94,88,86,88,94,100,100,100,100,100,100,72,38,26,20,18,16,16,16,16,16,18,20,26,38,72,1
86,88,94,100,100,100,100,100,100,72,38,26,20,18,16,16,16,16,16,18,20,26,38,72,100,100,100,100,100,100,94,88,1
86,84,84,88,96,100,100,100,100,100,100,54,34,26,22,20,18,18,18,18,20,24,28,40,66,100,100,100,100,100,100,94,0
84,82,82,86,94,100,100,100,100,100,100,62,40,32,26,24,22,20,22,22,24,28,34,46,78,100,100,100,100,100,100,90,0
90,100,100,100,100,100,100,70,46,36,30,26,24,24,24,24,26,30,38,52,88,100,100,100,100,100,100,88,82,78,80,82,0
88,100,100,100,100,100,100,78,52,38,32,28,26,26,26,28,30,34,42,58,98,100,100,100,100,100,96,84,78,76,76,80,0
84,98,100,100,100,100,100,86,56,42,36,32,30,28,28,30,32,38,46,64,100,100,100,100,100,100,92,82,76,74,74,78,0
82,94,100,100,100,100,100,96,62,46,40,34,32,32,32,32,36,42,50,70,100,100,100,100,100,100,88,78,74,70,72,74,0
78,90,100,100,100,100,100,100,66,50,42,38,34,34,34,36,38,44,54,76,100,100,100,100,100,100,86,76,70,68,68,72,0
76,86,100,100,100,100,100,100,72,54,46,40,38,36,36,38,42,48,60,82,100,100,100,100,100,100,82,72,68,66,66,70,0
72,84,100,100,100,100,100,100,78,58,48,44,40,40,40,42,44,52,64,86,100,100,100,100,100,100,80,70,66,64,64,66,0
70,80,98,100,100,100,100,100,82,62,52,46,44,42,42,44,48,56,68,92,100,100,100,100,100,92,76,68,62,60,60,64,0
100,100,100,100,84,64,54,48,44,42,42,44,48,56,70,94,100,100,100,100,100,90,74,66,62,60,60,62,68,78,100,100,0
100,100,100,100,86,64,54,48,44,44,44,46,50,58,70,96,100,100,100,100,100,88,74,66,60,58,60,62,68,78,100,100,0
100,100,100,100,86,66,56,48,46,44,44,46,50,58,72,98,100,100,100,100,100,88,72,64,60,58,58,62,66,76,100,100,0
100,100,100,100,88,68,56,50,46,44,46,48,52,60,72,100,100,100,100,100,100,86,72,64,60,58,58,60,66,76,100,100,0
100,100,100,100,90,68,58,50,48,46,46,48,52,60,74,100,100,100,100,100,100,86,70,62,58,56,56,60,66,74,100,100,0
100,100,100,100,92,70,58,52,48,46,46,48,54,62,76,100,100,100,100,100,100,84,70,62,58,56,56,58,64,74,100,100,0
100,100,100,100,94,70,60,52,48,48,48,50,54,62,76,100,100,100,100,100,100,82,68,62,56,56,56,58,64,72,100,100,0
100,100,100,84,66,56,50,48,48,48,50,56,66,84,100,100,100,100,100,98,78,66,60,56,54,56,60,66,78,100,100,100,0
100,100,76,62,54,48,46,46,48,52,58,70,92,100,100,100,100,100,90,74,64,58,56,56,58,62,70,100,100,100,100,100,0
62,52,48,46,44,46,48,52,62,78,100,100,100,100,100,100,82,70,62,58,58,58,62,70,100,100,100,100,100,100,100,78,0
42,42,42,44,48,54,68,92,100,100,100,100,100,92,76,68,62,60,62,64,70,100,100,100,100,100,100,100,82,62,52,46,0
40,38,38,40,44,50,62,86,100,100,100,100,100,96,80,70,66,64,64,68,74,100,100,100,100,100,100,100,76,58,48,42,0
36,36,36,38,40,46,58,78,100,100,100,100,100,100,84,74,68,66,68,70,76,100,100,100,100,100,100,100,70,54,44,40,0
32,34,36,38,46,58,84,100,100,100,100,100,98,84,76,70,70,70,76,84,100,100,100,100,100,100,84,58,46,38,36,34,0
30,32,38,44,58,90,100,100,100,100,100,96,84,76,74,72,74,80,100,100,100,100,100,100,100,66,48,38,34,32,30,30,0
