sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,label
100,100,100,86,80,78,60,54,60,68,100,100,100,100,100,100,98,76,62,56,52,50,50,52,58,66,82,100,100,100,100,100,0
100,100,100,84,78,76,76,54,58,66,100,100,100,100,100,100,100,78,64,58,54,52,52,54,60,68,84,100,100,100,100,100,0
100,100,100,82,76,74,74,52,56,64,100,100,100,100,100,100,100,80,66,58,54,54,54,56,60,70,86,100,100,100,100,100,0
100,100,100,100,100,100,100,100,78,74,76,52,58,66,82,100,100,100,100,100,100,78,66,58,54,52,52,56,60,70,86,100,0
58,66,80,100,100,100,100,100,100,100,100,100,80,78,78,56,60,70,100,100,100,100,100,100,98,74,62,56,52,50,50,52,0
54,62,76,100,100,100,100,100,100,100,100,100,82,80,80,60,64,72,100,100,100,100,100,100,92,70,58,52,48,48,48,50,0
44,44,48,52,62,78,100,100,100,100,100,100,100,100,100,84,84,84,62,70,82,100,100,100,100,100,100,78,62,52,48,44,0
42,42,42,44,48,54,66,92,100,100,100,100,100,100,100,100,88,86,86,64,70,80,100,100,100,100,100,100,82,62,52,46,0
40,38,38,40,44,50,62,86,100,100,100,100,100,100,100,100,92,90,90,68,74,84,100,100,100,100,100,100,76,58,48,42,0
36,36,36,38,40,46,58,78,100,100,100,100,100,100,100,100,94,92,92,70,76,88,100,100,100,100,100,100,70,52,44,40,0
34,32,32,34,38,42,52,72,100,100,100,100,100,100,100,100,98,94,96,74,80,92,100,100,100,100,100,98,64,48,40,36,0
30,32,36,44,58,90,100,100,100,100,100,100,100,100,98,98,76,80,92,100,100,100,100,100,100,66,48,38,34,32,30,30,0
28,30,34,40,52,80,100,100,100,100,100,100,100,100,100,100,78,84,94,100,100,100,100,100,100,58,44,36,30,28,26,26,0
24,26,30,36,46,72,100,100,100,100,100,100,100,100,100,100,82,88,98,100,100,100,100,100,88,52,38,32,28,24,24,24,0
22,24,26,32,40,62,100,100,100,100,100,100,100,100,100,100,84,90,100,100,100,100,100,100,78,46,34,28,24,22,20,20,0
18,18,20,22,24,32,44,88,100,100,100,100,100,100,100,100,100,98,92,100,100,100,100,100,100,88,44,32,24,22,20,18,1
100,100,100,100,100,100,100,100,100,98,94,100,100,100,100,100,100,72,38,26,20,18,16,16,14,16,16,18,20,26,38,72,1
100,100,94,100,100,100,100,100,100,72,38,26,20,18,16,16,14,16,16,18,20,26,38,72,100,100,100,100,100,100,100,100,1
100,100,92,100,100,100,100,100,100,88,44,32,24,22,20,18,18,18,20,22,24,32,44,88,100,100,100,100,100,100,100,100,0
100,100,100,100,100,98,50,36,28,24,22,20,20,20,22,24,28,36,50,98,100,100,100,100,100,100,100,100,100,100,88,98,0
100,100,100,100,100,100,56,38,30,26,24,22,22,22,24,26,30,38,56,100,100,100,100,100,100,100,100,100,100,92,86,96,0
100,100,100,100,100,100,62,42,34,28,26,24,24,24,26,28,34,42,62,100,100,100,100,100,100,100,100,100,100,80,84,94,0
100,100,100,76,48,38,32,28,26,24,26,26,28,32,40,56,94,100,100,100,100,100,100,100,100,100,98,82,88,100,100,100,0
100,100,100,78,50,38,32,28,26,26,26,28,30,34,42,56,96,100,100,100,100,100,100,100,100,100,76,80,88,100,100,100,0
100,100,100,80,52,40,34,30,28,26,26,28,30,34,42,58,100,100,100,100,100,100,100,100,100,100,76,80,88,100,100,100,0
100,100,100,82,54,40,34,30,28,28,28,28,32,36,44,60,100,100,100,100,100,100,100,100,100,100,76,78,86,100,100,100,0
100,100,100,86,56,42,36,32,28,28,28,30,32,36,46,62,100,100,100,100,100,100,100,100,100,100,74,78,86,100,100,100,0
100,100,100,88,56,44,36,32,30,28,30,30,34,38,46,64,100,100,100,100,100,100,100,100,100,98,74,78,84,100,100,100,0
100,100,100,90,58,44,38,32,30,30,30,32,34,40,48,66,100,100,100,100,100,100,100,100,100,72,74,76,84,100,100,100,0
100,100,100,92,60,46,38,34,32,30,30,32,34,40,50,68,100,100,100,100,100,100,100,100,100,72,72,76,82,100,100,100,0
100,100,100,94,62,46,38,34,32,32,32,32,36,42,50,70,100,100,100,100,100,100,100,100,100,72,72,74,100,100,100,100,0
100,100,100,98,62,48,40,36,34,32,32,34,36,42,52,70,100,100,100,100,100,100,100,100,98,70,70,74,100,100,100,100,0
100,100,100,100,64,50,40,36,34,32,32,34,38,44,54,72,100,100,100,100,100,100,100,100,98,70,70,74,100,100,100,100,0
100,100,100,100,66,50,42,38,34,34,34,36,38,44,54,74,100,100,100,100,100,100,100,100,70,68,70,72,100,100,100,100,0
100,96,100,100,100,100,92,64,50,42,38,36,36,36,38,42,50,64,92,100,100,100,100,100,100,100,98,68,66,68,72,100,0
100,92,100,100,100,100,96,68,52,46,40,38,38,38,40,46,52,68,96,100,100,100,100,100,100,100,96,66,64,66,100,100,0
100,90,100,100,100,100,100,70,56,48,44,40,40,40,44,48,56,70,100,100,100,100,100,100,100,100,94,64,62,64,100,100,0
100,88,100,100,100,100,100,74,58,50,46,42,42,42,46,50,58,74,100,100,100,100,100,100,100,100,64,62,60,62,100,100,0
100,100,100,100,84,64,54,48,44,42,44,46,50,56,70,96,100,100,100,100,100,100,100,66,62,60,60,100,100,100,88,88,0
100,100,100,100,86,66,54,48,46,44,44,46,50,58,70,98,100,100,100,100,100,100,100,66,60,58,58,100,100,100,84,86,0
92,78,94,100,100,100,100,82,64,54,50,46,46,46,50,54,64,82,100,100,100,100,100,100,100,98,60,58,56,58,100,100,0
100,100,100,82,64,54,50,46,46,46,50,54,64,82,100,100,100,100,100,100,100,68,60,58,56,100,100,100,88,74,94,100,0
100,100,74,60,52,48,46,44,46,50,56,68,88,100,100,100,100,100,100,100,66,60,58,58,100,100,96,78,74,100,100,100,0
48,44,42,42,44,48,54,64,84,100,100,100,100,100,100,100,68,64,60,60,100,100,94,76,78,100,100,100,100,94,68,56,0
46,42,40,40,42,44,50,60,78,100,100,100,100,100,100,100,72,66,62,62,100,100,92,74,84,100,100,100,100,88,64,52,0
36,38,40,44,52,66,94,100,100,100,100,100,100,78,70,66,66,100,100,100,80,80,100,100,100,100,94,66,52,44,40,38,0
34,34,36,40,48,60,86,100,100,100,100,100,100,100,74,70,68,100,100,100,80,86,100,100,100,100,86,60,48,40,36,34,0
44,38,34,32,32,32,34,38,44,56,80,100,100,100,100,100,100,84,76,72,70,100,100,96,76,90,100,100,100,100,80,56,0
28,30,30,34,40,50,72,100,100,100,100,100,100,100,80,74,74,100,100,96,76,96,100,100,100,100,72,50,40,34,30,30,0
26,26,28,30,36,46,66,100,100,100,100,100,100,100,82,78,76,100,100,96,80,100,100,100,100,100,66,46,36,30,28,26,0
24,26,28,34,44,68,100,100,100,100,100,100,100,84,80,100,100,100,90,90,100,100,100,100,84,50,36,30,26,24,22,22,0
20,22,24,30,38,60,100,100,100,100,100,100,100,86,82,100,100,100,92,94,100,100,100,100,74,44,32,26,22,20,20,20,0
18,18,20,26,32,50,100,100,100,100,100,100,100,90,86,100,100,100,92,98,100,100,100,100,62,36,28,22,20,18,16,16,1
100,100,100,100,100,92,88,88,100,100,94,100,100,100,100,100,52,30,22,18,16,14,14,14,14,16,18,20,26,42,100,100,1
100,100,98,100,100,100,100,100,54,32,24,20,16,16,14,14,16,16,18,22,28,44,100,100,100,100,100,100,100,92,88,88,1
100,100,98,98,100,100,100,100,66,38,28,24,20,18,18,18,18,20,22,26,34,52,100,100,100,100,100,100,100,90,86,84,0
100,100,96,92,100,100,100,100,76,46,34,26,24,22,20,20,22,22,26,30,40,62,100,100,100,100,100,100,100,86,82,82,0
78,100,100,100,82,100,100,100,100,100,60,42,32,28,26,24,24,24,26,28,32,42,60,100,100,100,100,100,100,100,84,80,0
76,100,100,100,82,100,100,100,100,100,68,46,38,32,28,28,26,28,28,32,38,46,68,100,100,100,100,100,100,100,82,76,0
72,100,100,100,82,94,100,100,100,100,76,52,42,36,32,30,30,30,32,36,42,52,76,100,100,100,100,100,100,100,78,74,0
80,90,100,100,100,100,82,56,44,38,34,32,32,32,34,38,44,56,82,100,100,100,100,100,100,100,76,72,70,100,100,100,0
76,86,100,100,100,100,86,60,48,40,36,34,34,34,36,40,48,60,86,100,100,100,100,100,100,82,74,70,68,100,100,98,0
74,82,100,100,100,100,92,64,50,42,38,36,36,36,38,42,50,64,92,100,100,100,100,100,100,80,72,68,66,100,100,94,0
70,78,100,100,100,100,98,68,54,46,42,38,38,38,42,46,54,68,98,100,100,100,100,100,100,76,70,66,100,100,100,90,0
68,74,100,100,100,100,100,72,56,48,44,40,40,40,44,48,56,72,100,100,100,100,100,100,100,74,66,64,100,100,100,86,0
64,70,100,100,100,100,100,76,60,50,46,44,42,44,46,50,60,76,100,100,100,100,100,100,100,72,64,60,100,100,100,82,0
62,66,100,100,100,100,100,80,62,54,48,46,44,46,48,54,62,80,100,100,100,100,100,100,100,70,62,58,100,100,100,78,0
58,64,100,100,100,100,100,82,66,56,50,48,46,48,50,56,66,82,100,100,100,100,100,100,78,66,60,56,100,100,100,74,0
100,92,66,54,64,100,100,100,100,100,80,66,56,52,50,50,52,54,62,74,98,100,100,100,100,100,100,70,60,56,78,100,0
100,90,66,54,58,100,100,100,100,100,86,70,60,56,52,52,54,58,66,78,100,100,100,100,100,100,100,66,58,52,84,100,0
48,98,98,100,80,62,52,60,100,100,100,100,100,84,70,62,58,56,56,58,64,74,90,100,100,100,100,100,100,70,58,52,0
46,94,94,100,82,62,52,52,100,100,100,100,100,88,72,64,60,58,58,62,66,76,94,100,100,100,100,100,100,66,56,48,0
42,92,92,100,84,64,54,48,78,100,100,100,100,92,76,68,64,62,62,64,70,80,100,100,100,100,100,100,100,62,52,46,0
40,88,88,100,86,66,54,48,68,100,100,100,100,96,80,72,66,64,64,68,74,84,100,100,100,100,100,100,100,58,48,42,0
50,44,38,36,86,88,100,80,64,54,50,78,100,100,100,100,92,80,72,68,66,68,72,80,92,100,100,100,100,100,100,64,0
48,40,36,34,84,86,100,84,66,56,52,68,100,100,100,100,96,82,74,70,68,70,74,82,96,100,100,100,100,100,100,60,0
44,38,34,32,82,84,100,88,70,60,54,56,100,100,100,100,98,84,76,72,70,72,76,84,98,100,100,100,100,100,100,56,0
42,36,32,30,30,82,100,92,72,62,56,52,100,100,100,100,100,86,78,74,72,74,78,86,100,100,100,100,100,100,100,52,0
38,32,30,28,28,80,84,96,76,64,58,54,100,100,100,100,100,90,80,76,74,76,80,90,100,100,100,100,100,100,100,48,0
100,100,44,36,30,28,26,26,80,100,92,76,66,60,58,100,100,100,100,100,86,80,76,76,78,84,94,100,100,100,100,100,0
100,100,42,34,30,28,26,26,26,84,98,80,68,62,60,100,100,100,100,100,88,80,76,76,78,84,96,100,100,100,100,100,0
100,100,40,34,28,26,26,26,26,84,100,82,72,66,64,100,100,100,100,100,88,82,78,76,80,86,96,100,100,100,100,100,0
100,100,40,32,28,26,24,24,26,28,100,86,76,70,66,100,100,100,100,100,90,82,78,78,80,86,98,100,100,100,100,100,0
100,100,38,32,28,24,24,24,24,26,100,90,78,72,68,100,100,100,100,100,90,82,80,78,82,88,98,100,100,100,100,100,0
100,100,36,30,26,24,24,22,24,26,28,94,82,76,72,100,100,100,100,100,92,84,80,80,82,88,100,100,100,100,100,100,0
100,100,76,30,26,24,22,22,22,24,28,98,86,78,74,100,100,100,100,100,92,84,80,80,82,88,100,100,100,100,100,100,0
100,100,100,100,100,72,28,26,24,22,24,24,26,30,96,86,80,78,100,100,100,100,100,88,82,80,80,84,92,100,100,100,0
100,100,100,100,100,74,30,26,24,24,24,24,28,32,100,90,82,80,100,100,100,100,98,88,82,78,80,82,90,100,100,100,0
100,100,100,100,100,74,62,28,26,24,24,26,28,32,40,92,86,84,100,100,100,100,98,86,80,78,78,82,90,100,100,100,0
100,100,100,100,100,76,62,28,26,26,26,26,28,34,40,96,88,86,100,100,100,100,96,86,80,76,78,82,88,100,100,100,0
100,74,62,26,24,24,24,24,28,32,38,98,92,88,100,100,100,100,98,88,82,78,78,82,90,100,100,100,100,100,100,100,0
100,72,60,52,22,22,22,24,26,30,36,100,94,92,100,100,100,100,100,88,82,80,80,84,92,100,100,100,100,100,100,100,0
100,68,58,50,22,20,20,22,24,28,34,46,96,94,100,100,100,100,100,90,84,82,82,86,94,100,100,100,100,100,100,100,0
100,66,56,50,46,20,20,20,22,26,30,42,100,96,100,100,100,100,100,92,86,82,84,88,96,100,100,100,100,100,100,100,0
100,64,54,48,44,18,18,18,20,24,28,38,100,98,100,100,100,100,100,94,88,84,86,88,98,100,100,100,100,100,100,100,0
56,48,44,42,16,16,16,18,22,28,40,100,100,100,100,100,100,100,94,88,86,88,94,100,100,100,100,100,100,100,100,100,1
54,46,42,40,38,14,14,16,18,24,34,100,100,100,100,100,100,100,96,90,88,90,96,100,100,100,100,100,100,100,100,100,1
50,44,40,38,36,22,12,14,16,20,28,54,100,100,100,100,100,100,98,92,90,92,98,100,100,100,100,100,100,100,100,100,1
48,40,36,34,34,34,18,12,12,16,22,44,100,100,100,100,100,100,100,94,92,94,100,100,100,100,100,100,100,100,100,100,1
44,38,34,32,32,32,22,16,12,12,16,32,100,100,100,100,100,100,100,96,94,96,100,100,100,100,100,100,100,100,100,100,1
42,36,32,30,30,30,28,20,16,14,12,22,100,100,100,100,100,100,100,98,98,98,100,100,100,100,100,100,100,100,100,100,1
38,34,30,28,28,28,30,24,18,16,14,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1
36,30,28,26,26,26,28,28,22,18,16,16,16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
32,28,26,24,24,24,26,28,24,22,20,18,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
30,26,24,22,22,22,24,26,28,24,22,20,20,20,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
26,24,20,20,20,20,20,24,26,26,24,22,22,22,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,34,0
24,20,18,18,18,18,18,20,24,28,26,24,24,24,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,30,1
14,14,16,16,20,24,26,24,24,24,26,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,24,20,16,16,14,1
14,12,12,12,12,12,14,18,22,28,26,26,26,28,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,26,18,16,1
10,10,10,10,10,10,12,14,18,26,28,28,28,30,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,20,14,12,1
8,6,6,6,6,8,8,10,12,18,28,28,30,32,100,100,100,100,100,100,100,100,100,100,100,100,100,100,22,14,10,8,1
4,4,4,4,6,8,20,28,28,32,34,100,100,100,100,100,100,100,100,100,100,100,100,100,10,6,6,4,4,4,4,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,100,100,100,100,100,100,32,8,6,4,4,4,4,4,2,4,4,4,4,4,8,16,100,100,100,100,100,100,100,100,100,1
100,100,100,100,100,100,98,98,20,12,10,8,6,6,6,6,6,6,8,8,10,16,100,100,100,100,100,100,100,100,100,100,1
100,100,100,100,100,100,98,98,32,18,14,12,10,10,8,8,10,10,10,12,16,100,100,100,100,100,100,100,100,100,100,100,1
100,100,100,100,100,100,98,96,42,26,18,16,14,12,12,12,12,12,14,18,22,100,100,100,100,100,100,100,100,100,100,100,1
100,100,100,100,100,100,96,96,54,32,24,20,16,16,14,14,16,16,18,22,100,100,100,100,100,100,100,100,100,100,100,100,1
100,100,100,96,94,96,42,30,24,20,18,18,16,18,18,20,24,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,94,92,94,48,34,26,22,20,20,18,20,20,22,26,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,92,90,92,100,36,30,24,22,22,20,22,22,24,30,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,88,88,88,100,40,32,28,24,24,24,24,24,28,32,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,86,86,86,100,44,36,30,28,26,26,26,28,30,36,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
86,82,82,86,100,38,32,28,26,26,26,28,30,34,42,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
82,80,80,84,100,40,34,30,28,26,26,28,30,36,44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
80,76,78,80,100,42,34,30,28,28,28,30,32,36,44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
76,74,74,78,100,42,36,32,30,28,28,30,32,38,46,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
74,70,72,74,100,100,36,32,30,30,30,30,34,38,48,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
70,68,68,72,100,100,38,34,30,30,30,32,34,40,48,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
68,64,66,68,74,100,38,34,32,30,30,32,36,40,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
64,62,62,66,72,100,100,34,32,32,32,34,36,42,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
62,60,60,62,68,100,100,36,34,32,32,34,36,42,52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
58,56,56,60,64,100,100,92,34,34,34,34,38,44,54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
56,54,54,56,62,100,100,94,34,34,34,36,38,44,54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
52,50,50,54,58,100,100,94,88,34,34,36,40,46,56,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
50,48,48,50,54,62,100,94,88,36,36,38,40,46,58,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
46,44,44,46,52,58,100,96,90,36,36,38,42,48,58,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,44,42,44,46,50,60,100,96,90,38,38,42,46,54,68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,42,40,42,44,48,56,100,98,92,90,42,44,48,56,72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,38,38,38,42,46,54,100,100,94,92,44,46,50,60,76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,38,38,38,42,46,56,100,100,96,56,46,50,56,68,90,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,36,38,40,46,54,100,100,100,68,50,54,60,72,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,36,38,40,44,54,100,100,100,80,52,56,64,78,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,48,36,38,44,52,70,100,100,92,56,60,68,82,100,100,100,100,100,100,100,100,100,100,98,98,0
98,100,100,100,100,100,100,92,36,38,42,52,68,100,100,100,58,64,72,86,100,100,100,100,100,100,100,100,100,100,96,96,0
96,100,100,100,100,100,100,100,36,38,42,50,66,100,100,100,62,66,76,90,100,100,100,100,100,100,100,100,100,98,92,92,0
92,100,100,100,100,100,100,100,46,36,40,50,64,100,100,100,64,70,78,94,100,100,100,100,100,100,100,100,100,94,90,90,0
90,96,100,100,100,100,100,100,58,36,40,48,62,100,100,100,68,74,82,98,100,100,100,100,100,100,100,100,100,92,88,86,0
86,92,100,100,100,100,100,100,68,40,38,46,62,100,100,100,70,76,86,100,100,100,100,100,100,100,100,100,96,88,84,84,0
84,80,82,86,92,100,100,100,100,100,100,64,42,42,52,70,100,100,72,76,82,94,100,100,100,100,100,100,100,100,100,90,0
80,78,78,82,90,100,100,100,100,100,100,74,48,44,54,72,100,100,74,78,86,98,100,100,100,100,100,100,100,100,98,86,0
78,74,76,78,86,100,100,100,100,100,100,82,54,44,54,74,100,100,78,82,88,100,100,100,100,100,100,100,100,100,94,84,0
74,72,72,76,82,96,100,100,100,100,100,92,60,46,56,76,100,100,80,84,92,100,100,100,100,100,100,100,100,100,90,80,0
72,70,70,72,80,92,100,100,100,100,100,100,64,50,56,78,100,100,84,88,96,100,100,100,100,100,100,100,100,100,86,76,0
68,66,66,70,76,88,100,100,100,100,100,100,70,54,58,80,100,100,86,90,100,100,100,100,100,100,100,100,100,100,84,74,0
66,64,64,66,72,84,100,100,100,100,100,100,76,58,60,82,100,100,90,94,100,100,100,100,100,100,100,100,100,96,80,70,0
62,60,60,64,70,80,98,100,100,100,100,100,82,62,60,84,100,100,92,96,100,100,100,100,100,100,100,100,100,90,76,68,0
60,58,58,60,66,76,94,100,100,100,100,100,88,68,62,84,100,100,96,100,100,100,100,100,100,100,100,100,100,86,72,64,0
100,84,70,62,58,56,56,58,64,74,92,100,100,100,100,100,92,70,66,90,100,100,96,100,100,100,100,100,100,100,100,100,0
100,100,100,100,78,68,60,56,56,56,60,68,78,100,100,100,100,100,100,82,64,78,100,100,96,98,100,100,100,100,100,100,0
100,100,100,100,78,68,60,56,56,56,60,68,78,100,100,100,100,100,100,82,66,84,100,100,96,98,100,100,100,100,100,100,0
100,100,100,100,78,68,60,56,56,56,60,68,78,100,100,100,100,100,100,82,70,88,100,100,96,98,100,100,100,100,100,100,0
100,100,100,100,78,68,60,56,56,56,60,68,78,100,100,100,100,100,100,82,74,94,100,100,96,98,100,100,100,100,100,100,0
100,100,100,100,78,68,60,56,56,56,60,68,78,100,100,100,100,100,100,82,78,100,100,100,96,98,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,82,70,62,60,58,60,62,70,82,100,100,100,100,100,100,78,82,100,100,100,94,96,100,100,0
100,100,100,100,100,100,100,100,84,72,66,62,60,62,66,72,84,100,100,100,100,100,100,74,84,100,100,94,92,94,100,100,0
100,100,100,100,100,100,100,100,88,74,68,64,62,64,68,74,88,100,100,100,100,100,100,74,88,100,100,92,90,92,98,100,0
100,100,100,100,100,100,100,100,90,78,70,66,64,66,70,78,90,100,100,100,100,100,96,78,90,100,100,90,88,90,94,100,0
100,100,100,100,100,100,100,100,94,80,72,68,66,68,72,80,94,100,100,100,100,100,92,80,94,100,100,88,86,88,92,100,0
100,100,100,100,100,100,100,100,96,82,74,70,68,70,74,82,96,100,100,100,100,100,86,82,96,100,100,84,84,84,90,100,0
100,100,100,100,100,100,100,100,100,84,76,72,70,72,76,84,100,100,100,100,100,100,80,84,100,100,100,82,82,82,88,100,0
100,100,100,100,100,100,100,100,100,88,78,74,72,74,78,88,100,100,100,100,100,100,78,88,100,100,100,80,80,80,86,100,0
100,100,100,100,100,100,100,98,86,78,76,74,76,82,94,100,100,100,100,100,100,84,94,100,100,82,78,78,80,86,100,100,0
100,100,100,100,100,100,100,100,88,80,76,76,78,84,96,100,100,100,100,100,98,86,98,100,100,80,76,76,78,84,100,100,0
100,100,100,100,100,100,100,100,90,82,78,78,80,86,98,100,100,100,100,100,92,90,100,100,100,78,76,74,78,100,100,100,0
100,100,100,100,100,100,100,100,90,84,80,80,82,88,100,100,100,100,100,100,86,92,100,100,84,78,74,74,76,100,100,100,0
100,100,100,100,100,100,100,100,92,84,82,80,84,90,100,100,100,100,100,100,88,96,100,100,82,76,72,72,74,100,100,100,0
100,100,100,100,100,100,100,100,94,86,82,82,84,92,100,100,100,100,100,100,92,98,100,100,80,74,70,70,72,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,94,88,84,86,90,98,100,100,100,100,100,100,94,100,100,100,76,70,68,68,72,0
100,100,100,100,100,100,100,100,100,100,100,96,90,88,88,92,100,100,100,100,100,100,100,96,100,100,82,72,68,66,66,68,0
100,100,100,100,100,100,100,100,100,100,100,100,92,90,90,94,100,100,100,100,100,100,94,98,100,100,78,70,64,62,62,66,0
100,100,100,100,100,100,100,100,100,100,100,100,96,92,94,98,100,100,100,100,100,100,96,100,100,100,76,66,62,60,60,64,0
56,58,100,100,100,100,100,100,100,100,100,100,100,100,100,98,96,98,100,100,100,100,100,100,100,96,100,100,100,68,62,58,0
54,54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98,100,100,100,100,100,100,100,100,96,100,100,100,64,58,54,0
50,52,54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,94,96,100,100,72,60,54,52,0
56,50,48,48,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,92,96,100,100,64,0
46,46,46,48,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,92,98,100,100,56,50,0
60,52,46,44,44,44,46,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,90,92,98,100,0
90,96,100,56,48,44,42,42,44,48,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,88,0
88,94,100,54,48,44,42,42,42,46,52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,84,0
84,90,100,54,46,42,42,40,42,46,52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,82,0
100,46,42,40,38,40,42,46,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,80,80,86,100,0
78,84,100,50,44,40,38,38,40,42,48,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,76,76,0
76,82,100,100,42,40,38,38,38,42,46,56,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,74,74,0
72,78,100,100,42,38,36,36,38,40,46,54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,70,70,0
70,76,100,100,40,38,36,36,36,40,44,54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,68,68,0
66,72,100,100,40,36,36,34,36,38,44,52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66,64,0
64,68,100,100,40,36,34,34,36,38,42,52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,62,62,0
60,66,100,100,96,36,34,34,34,36,42,50,66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,60,58,0
92,32,30,30,32,34,38,46,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,60,58,58,60,64,100,100,0
