sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,label
80,68,62,58,56,58,62,68,80,100,100,100,100,100,100,100,100,100,100,96,96,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,80,68,62,58,56,58,62,68,80,100,100,100,100,100,100,100,100,100,100,96,96,100,100,100,100,100,100,100,0
100,100,100,100,80,68,62,58,56,58,62,68,80,100,100,100,100,100,100,100,100,100,100,96,100,100,100,100,100,100,100,100,0
100,100,100,100,80,68,62,58,56,58,62,68,80,100,100,100,100,100,100,100,100,100,100,96,100,100,100,100,100,100,100,100,0
100,100,100,100,80,68,62,58,56,58,62,68,80,100,100,100,100,100,100,100,100,100,100,96,100,100,100,100,100,100,100,100,0
100,100,100,100,80,68,62,58,56,58,62,68,80,100,100,100,100,100,100,100,100,100,100,96,100,100,100,100,100,100,100,100,0
100,100,100,100,80,68,62,58,56,58,62,68,80,100,100,100,100,100,100,100,100,100,100,96,100,100,100,100,100,100,100,100,0
100,100,100,100,80,68,62,58,56,58,62,68,80,100,100,100,100,100,100,100,100,100,100,96,100,100,100,100,100,100,100,100,0
100,100,100,100,80,68,62,58,56,58,62,68,80,100,100,100,100,100,100,100,100,100,100,96,100,100,100,100,100,100,100,100,0
92,100,100,100,100,100,96,78,68,62,58,58,60,64,74,88,100,100,100,100,100,100,100,100,100,98,100,100,100,100,100,100,0
90,100,100,100,100,100,98,80,70,64,60,60,62,66,76,90,100,100,100,100,100,100,100,100,100,98,100,100,100,100,100,100,0
86,100,100,100,100,100,100,82,70,64,62,62,64,68,78,92,100,100,100,100,100,100,100,100,100,96,100,100,100,100,100,100,0
84,100,100,100,100,100,100,84,72,66,64,64,66,70,80,94,100,100,100,100,100,100,100,100,100,94,100,100,100,100,100,96,0
80,100,100,100,100,100,100,86,74,68,64,64,66,72,80,98,100,100,100,100,100,100,100,100,100,98,100,100,100,100,100,92,0
78,100,100,100,100,100,100,88,76,70,66,66,68,74,82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,90,0
100,100,100,86,76,68,66,66,68,72,82,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,86,74,100,100,100,0
100,100,100,86,74,68,64,64,66,72,80,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,82,74,100,100,100,0
100,100,100,84,74,68,64,64,66,70,80,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96,78,76,100,100,100,0
100,100,100,84,72,66,64,62,64,70,78,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,92,74,78,100,100,100,0
100,100,100,82,72,66,62,62,64,70,78,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,86,70,78,100,100,100,0
84,72,64,62,60,62,64,72,84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,90,72,74,100,100,100,100,100,100,0
100,100,96,78,68,62,60,60,62,66,74,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,78,64,84,100,100,100,0
100,100,96,78,68,62,58,58,60,64,74,88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,74,66,86,100,100,100,0
80,68,60,58,56,58,60,68,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,76,64,82,100,100,100,100,100,100,0
100,100,100,100,80,68,60,58,56,58,60,68,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,70,64,82,100,100,0
100,100,100,100,80,68,60,58,56,58,60,68,80,100,100,100,100,100,100,100,100,100,100,100,100,100,94,66,64,82,100,100,0
100,100,100,100,80,68,60,58,56,58,60,68,80,100,100,100,100,100,100,100,100,100,100,100,100,100,86,60,64,82,100,100,0
100,100,100,100,100,86,72,64,58,58,58,60,66,76,92,100,100,100,100,100,100,100,100,100,100,100,100,94,60,60,74,100,0
58,56,70,94,100,100,100,100,100,90,74,66,62,60,60,62,68,78,98,100,100,100,100,100,100,100,100,100,100,100,100,90,0
54,52,64,88,100,100,100,100,100,94,78,70,64,62,62,66,72,82,100,100,100,100,100,100,100,100,100,100,100,100,100,84,0
100,100,72,50,52,66,94,100,100,100,100,100,92,78,70,66,66,66,70,78,92,100,100,100,100,100,100,100,100,100,100,100,0
100,100,72,50,48,60,86,100,100,100,100,100,96,82,74,70,68,70,74,82,96,100,100,100,100,100,100,100,100,100,100,100,0
44,56,82,100,100,100,100,100,100,84,76,72,70,72,76,84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66,46,0
42,52,76,100,100,100,100,100,100,86,78,74,72,74,78,86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,60,42,0
38,48,70,100,100,100,100,100,100,90,80,76,74,76,80,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,54,38,0
36,44,64,100,100,100,100,100,100,92,82,78,76,78,82,92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50,34,0
32,40,60,100,100,100,100,100,100,94,86,80,78,80,86,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,44,30,0
30,38,54,100,100,100,100,100,100,98,88,82,80,82,88,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,38,26,0
100,100,38,26,26,32,46,88,100,100,100,100,100,100,90,86,84,86,90,100,100,100,100,100,100,100,100,100,100,100,100,100,0
26,20,24,34,56,100,100,100,100,100,100,96,90,86,88,92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,40,0
24,18,20,28,46,100,100,100,100,100,100,100,92,90,90,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,36,1
20,16,16,22,36,100,100,100,100,100,100,100,94,92,92,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,32,1
18,14,12,16,26,100,100,100,100,100,100,100,98,94,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,26,1
14,12,10,10,16,64,100,100,100,100,100,100,100,98,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,52,22,1
12,8,8,6,6,24,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,42,18,1
8,6,6,6,4,4,4,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,30,12,1
6,4,4,4,4,4,4,4,4,4,4,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,18,8,1
2,2,2,2,2,2,2,2,2,2,2,2,4,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,6,4,1
100,4,2,2,2,2,2,2,2,2,2,2,2,2,2,4,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1
100,100,100,100,100,16,8,6,6,4,4,4,4,4,4,4,6,6,8,100,100,100,100,100,100,100,100,100,100,100,100,100,1
100,100,100,100,100,26,14,10,8,8,6,6,6,6,6,8,8,10,14,100,100,100,100,100,100,100,100,100,100,100,100,100,1
100,100,100,100,100,100,20,14,12,10,8,8,8,8,8,10,12,14,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1
100,100,100,100,100,100,26,18,14,12,10,10,10,10,10,12,14,18,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1
100,100,100,100,100,100,30,22,18,14,14,12,12,12,14,14,18,22,100,100,100,100,100,100,100,100,100,100,100,100,96,100,1
100,100,100,100,100,100,100,100,28,22,18,16,16,14,16,16,18,20,24,100,100,100,100,100,100,100,100,100,100,100,100,92,1
98,100,100,100,100,100,100,100,100,26,22,20,18,18,18,18,20,24,28,100,100,100,100,100,100,100,100,100,100,100,100,90,0
94,100,100,100,100,100,100,100,100,30,26,22,20,20,20,22,24,26,100,100,100,100,100,100,100,100,100,100,100,100,100,86,0
92,100,100,100,100,100,100,100,100,100,28,26,24,22,22,24,26,30,100,100,100,100,100,100,100,100,100,100,100,100,100,84,0
88,100,100,100,100,100,100,100,100,100,32,28,26,26,26,26,30,34,100,100,100,100,100,100,100,100,100,100,100,100,100,80,0
86,98,100,100,100,100,100,100,100,100,34,32,28,28,28,30,32,36,100,100,100,100,100,100,100,100,100,100,100,100,100,78,0
80,80,90,100,100,100,100,100,100,100,100,100,36,32,32,30,32,34,38,100,100,100,100,100,100,100,100,100,100,100,100,100,0
76,76,86,100,100,100,100,100,100,100,100,100,38,36,34,34,34,38,42,100,100,100,100,100,100,100,100,100,100,100,100,100,0
74,72,82,98,100,100,100,100,100,100,100,100,100,38,36,36,38,40,46,100,100,100,100,100,100,100,100,100,100,100,100,100,0
72,84,100,100,100,100,100,100,100,100,100,100,40,40,40,42,46,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66,0
70,80,98,100,100,100,100,100,100,100,100,100,44,42,42,44,48,100,100,100,100,100,100,100,100,100,100,100,100,100,100,64,0
66,76,94,100,100,100,100,100,100,100,100,100,46,44,44,46,52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,60,0
64,72,90,100,100,100,100,100,100,100,100,100,48,48,48,50,54,100,100,100,100,100,100,100,100,100,100,100,100,100,98,58,0
100,100,100,100,100,100,100,100,100,48,48,50,56,100,100,100,100,100,100,100,100,100,100,100,100,100,76,58,62,72,88,100,0
100,100,100,100,100,100,100,100,100,48,48,52,56,64,100,100,100,100,100,100,100,100,100,100,100,100,54,56,62,70,88,100,0
72,92,100,100,100,100,100,100,100,100,100,100,50,52,54,60,100,100,100,100,100,100,100,100,100,100,100,100,100,52,56,62,0
70,88,100,100,100,100,100,100,100,100,100,100,52,54,58,64,100,100,100,100,100,100,100,100,100,100,100,100,100,50,54,58,0
66,84,100,100,100,100,100,100,100,100,100,100,54,56,60,66,100,100,100,100,100,100,100,100,100,100,100,100,100,48,50,56,0
64,80,100,100,100,100,100,100,100,100,100,100,100,58,62,68,100,100,100,100,100,100,100,100,100,100,100,100,44,46,48,54,0
60,76,100,100,98,100,100,100,100,100,100,100,100,60,64,70,100,100,100,100,100,100,100,100,100,100,100,100,42,44,46,52,0
58,72,100,98,96,98,100,100,100,100,100,100,100,62,66,74,100,100,100,100,100,100,100,100,100,100,100,100,40,42,44,48,0
54,68,100,94,94,94,100,100,100,100,100,100,100,64,68,76,100,100,100,100,100,100,100,100,100,100,100,40,38,40,42,46,0
36,36,38,42,50,64,92,94,94,94,100,100,100,100,100,100,100,68,72,80,100,100,100,100,100,100,100,100,100,100,100,36,0
100,100,34,34,34,36,42,50,64,100,96,94,98,100,100,100,100,100,100,98,72,76,86,100,100,100,100,100,100,100,100,100,0
100,100,30,30,32,34,38,46,60,92,96,96,100,100,100,100,100,100,100,76,74,80,90,100,100,100,100,100,100,100,100,100,0
100,100,100,100,28,28,30,34,40,50,72,100,98,100,100,100,100,100,100,100,100,76,80,88,100,100,100,100,100,100,100,100,0
26,26,28,30,36,44,64,100,98,100,100,100,100,100,100,100,100,78,82,92,100,100,100,100,100,100,100,100,100,100,100,100,0
22,22,24,26,32,40,56,100,98,100,100,100,100,100,100,100,100,82,86,100,100,100,100,100,100,100,100,100,100,100,100,100,0
20,20,20,22,26,34,48,94,98,100,100,100,100,100,100,100,100,84,90,100,100,100,100,100,100,100,100,100,100,100,100,100,0
16,16,18,20,22,28,40,80,98,100,100,100,100,100,100,100,100,88,92,100,100,100,100,100,100,100,100,100,100,100,100,100,1
14,14,14,16,18,24,34,64,98,100,100,100,100,100,100,100,100,90,96,100,100,100,100,100,100,100,100,100,100,100,100,14,1
10,10,12,12,14,18,26,48,98,100,100,100,100,100,100,100,100,94,100,100,100,100,100,100,100,100,100,100,100,100,100,10,1
8,8,8,8,10,12,18,34,98,100,100,100,100,100,100,100,100,96,100,100,100,100,100,100,100,100,100,100,100,100,100,8,1
4,4,6,6,8,12,26,98,100,100,100,100,100,100,100,98,100,100,100,100,100,100,100,100,100,100,100,100,4,4,4,4,1
2,2,2,2,2,2,4,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,2,2,2,2,2,2,2,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,100,100,100,100,100,100,100,100,100,100,28,8,6,4,4,4,2,2,2,2,4,4,4,4,6,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,68,18,12,8,6,6,6,6,6,6,6,6,100,100,100,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,46,20,12,10,8,8,8,6,6,8,100,100,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,58,24,16,12,10,10,8,8,100,100,100,100,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,70,28,18,14,12,10,10,40,100,100,100,100,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,38,22,16,14,12,18,42,100,100,100,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,42,24,18,14,18,26,100,100,100,100,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,44,26,20,18,24,36,100,100,100,100,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,48,28,20,22,30,44,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50,30,22,26,36,54,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,94,38,26,28,34,46,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,88,36,28,32,38,52,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,82,34,30,36,44,60,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,54,32,36,42,52,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,54,36,40,46,58,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,44,40,44,54,70,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,48,42,48,58,100,100,100,100,100,100,100,100,100,100,100,100,0
