sensor_0,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,label
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,100,100,100,100,100,100,100,100,12,6,6,4,4,4,4,4,4,4,4,4,6,6,12,78,100,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,22,12,10,8,6,6,6,6,6,6,8,8,12,18,40,100,100,100,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,20,14,12,10,10,10,10,10,10,12,14,18,26,62,100,100,100,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,20,16,14,12,12,12,12,14,14,18,22,36,82,100,100,100,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,24,20,18,16,14,14,16,16,18,22,28,44,82,100,100,100,100,100,100,100,100,100,1
100,100,100,100,100,100,100,100,100,100,100,24,20,18,18,18,18,20,22,26,34,54,84,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,24,22,20,20,22,22,26,30,40,62,84,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,28,24,24,24,24,26,30,36,46,72,98,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,30,28,26,26,28,30,34,40,52,80,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,30,30,30,30,32,36,44,58,90,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,34,32,32,34,36,40,48,64,92,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,38,36,36,36,40,44,52,70,92,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,40,38,38,40,42,48,58,76,92,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,42,40,42,42,46,54,66,90,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,44,44,46,50,58,70,96,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,46,46,48,52,60,74,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,48,50,52,58,68,88,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,52,52,56,62,72,92,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,54,56,58,64,76,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,56,58,60,68,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,58,60,62,70,82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,60,62,66,72,84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,64,68,74,88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,66,70,78,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,76,70,76,84,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,70,76,84,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,74,78,86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,74,78,86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,78,78,86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,94,78,86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,82,82,92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,92,84,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,84,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,86,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,86,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,84,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,86,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,92,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,98,92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,90,92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,88,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,82,88,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,76,86,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,74,84,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,72,82,98,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,78,74,86,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,88,70,78,94,0
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,78,68,76,92,0
74,64,74,88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
72,62,70,84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
68,58,66,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,58,58,66,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,60,54,62,76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,98,50,52,62,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,98,50,48,58,72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,80,48,48,58,76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,86,50,44,54,70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,92,54,42,50,64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,60,44,48,64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,68,50,48,62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,74,54,46,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,80,58,48,58,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,86,64,52,58,88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,94,68,56,56,86,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,96,70,58,50,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,76,62,54,76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,80,66,56,72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,84,68,60,70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,90,72,64,68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98,98,0
98,100,100,100,100,100,100,100,100,100,94,76,66,66,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,94,94,0
94,100,100,100,100,100,100,100,100,100,100,80,70,64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96,92,92,0
92,98,100,100,100,100,100,100,100,100,100,84,74,68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,94,90,88,0
88,96,100,100,100,100,100,100,100,100,100,88,76,70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98,90,86,86,0
86,92,100,100,100,100,100,100,100,100,100,92,80,74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96,88,84,82,0
82,88,100,100,100,100,100,100,100,100,100,96,84,76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,92,84,80,80,0
80,86,96,100,100,100,100,100,100,100,100,100,86,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,88,80,78,76,0
76,82,92,100,100,100,100,100,100,100,100,100,90,82,100,100,100,100,100,100,100,100,100,100,100,100,100,98,86,78,74,74,0
74,72,72,74,82,94,100,100,100,100,100,100,100,100,100,90,84,100,100,100,100,100,100,100,100,100,100,100,100,100,90,78,0
70,76,86,100,100,100,100,100,100,100,100,100,96,88,100,100,100,100,100,100,100,100,100,100,100,100,100,90,78,72,68,68,0
76,86,100,100,100,100,100,100,100,100,100,96,90,100,100,100,100,100,100,100,100,100,100,100,100,98,82,72,68,66,66,70,0
72,84,100,100,100,100,100,100,100,100,100,100,92,100,100,100,100,100,100,100,100,100,100,100,100,94,78,70,66,62,64,66,0
70,80,98,100,100,100,100,100,100,100,100,100,94,100,100,100,100,100,100,100,100,100,100,100,100,90,76,68,62,60,60,64,0
60,58,58,60,66,76,94,100,100,100,100,100,100,100,100,100,98,100,100,100,100,100,100,100,100,100,100,100,100,86,72,64,0
56,54,54,58,62,72,88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,82,68,60,0
54,52,52,54,60,68,84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,78,64,58,0
50,48,50,52,56,64,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96,74,62,54,0
54,48,46,46,48,52,58,70,92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,74,60,0
44,44,44,46,50,58,70,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,86,64,54,48,0
42,40,40,42,46,54,66,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,80,60,50,44,0
38,38,38,40,42,50,60,84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,74,56,46,42,0
36,34,34,36,40,46,56,76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,68,52,44,38,0
36,42,52,70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96,62,48,40,36,32,32,32,34,0
30,30,30,30,34,38,46,64,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,88,56,44,36,32,0
26,26,26,28,30,34,42,58,98,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,78,52,38,32,28,0
48,36,30,28,26,24,24,26,28,32,40,54,92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,74,0
22,22,22,22,24,28,34,48,80,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66,42,32,28,24,0
28,24,22,20,20,20,22,24,28,34,50,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,96,50,34,0
70,42,30,24,22,20,18,18,20,20,24,28,36,56,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
66,40,28,24,20,18,18,18,18,20,22,26,34,54,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,56,36,28,24,20,20,18,18,20,22,24,30,42,70,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,58,38,30,24,22,20,20,20,20,22,26,32,42,72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,62,40,30,26,22,20,20,20,22,24,26,32,44,76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,64,42,32,26,24,22,22,22,22,24,28,34,46,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,66,42,32,28,24,22,22,22,24,26,28,36,48,82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,68,44,34,28,26,24,22,22,24,26,30,36,50,84,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,70,46,34,30,26,24,24,24,24,26,30,38,52,88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,74,48,36,30,26,26,24,24,26,28,32,40,54,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,76,48,38,32,28,26,26,26,26,28,32,40,56,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,78,50,38,32,28,26,26,26,28,30,34,42,56,96,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,80,52,40,34,30,28,26,26,28,30,34,42,58,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,82,54,40,34,30,28,28,28,28,32,36,44,60,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,86,56,42,36,32,30,28,28,30,32,38,46,62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0
52,40,34,30,28,26,26,28,30,36,44,58,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,80,0
50,38,32,28,26,26,26,26,28,34,40,56,94,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,76,0
46,36,30,26,24,24,24,24,28,32,38,52,88,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,72,0
44,32,28,24,22,22,22,24,26,30,36,48,82,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,66,0
22,20,20,20,20,22,24,30,38,58,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,72,42,32,26,0
20,18,18,16,18,18,22,26,32,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,62,36,28,22,1
28,42,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,52,32,22,18,16,16,14,14,14,16,18,22,1
100,100,100,100,100,100,100,100,100,100,100,100,46,28,20,16,14,14,12,12,14,14,16,18,24,38,92,100,100,100,100,100,1
58,34,26,20,18,16,16,16,16,18,20,24,30,46,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1
16,16,18,22,28,44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,54,32,24,20,18,16,16,14,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,44,26,20,16,14,12,12,12,12,14,14,18,24,36,86,100,1
100,100,100,100,100,100,100,100,46,28,20,16,14,14,12,12,14,14,16,18,24,38,92,100,100,100,100,100,100,100,100,100,1
16,16,14,14,14,16,18,22,28,42,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,52,32,22,18,1
16,22,30,58,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,58,30,22,16,14,14,12,12,12,14,14,1
100,100,100,100,100,100,100,100,100,58,30,22,16,14,14,12,12,12,14,14,16,22,30,58,100,100,100,100,100,100,100,100,1
100,74,38,26,22,18,16,16,16,16,16,18,22,26,38,74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1
16,16,16,18,22,26,38,74,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,74,38,26,22,18,16,16,1
18,22,32,62,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,62,32,22,18,16,14,14,14,14,14,16,1
100,100,100,100,100,100,100,100,100,100,100,100,42,24,18,16,14,12,12,12,12,12,14,16,22,34,82,100,100,100,100,100,1
100,100,100,100,100,66,34,24,18,16,14,14,14,14,14,16,18,24,34,66,100,100,100,100,100,100,100,100,100,100,100,100,1
22,18,16,16,16,16,16,18,22,28,40,76,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,76,40,28,1
16,16,18,22,30,44,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,56,32,24,20,18,16,16,16,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,44,26,20,16,14,12,12,12,12,14,14,18,24,36,86,100,1
100,100,100,100,100,100,100,100,46,28,20,16,14,14,12,12,14,14,16,20,24,38,92,100,100,100,100,100,100,100,100,100,1
16,16,14,14,14,16,18,22,28,42,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,52,32,22,18,1
42,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,82,34,22,16,14,12,12,12,12,12,14,14,18,24,1
100,100,100,100,100,100,100,100,100,100,76,32,20,16,14,12,12,10,10,12,12,14,16,22,38,100,100,100,100,100,100,100,1
100,100,98,40,26,20,16,16,14,14,14,14,16,18,22,30,50,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1
14,14,14,16,16,18,22,32,52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,42,28,22,18,16,1
42,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,82,34,22,16,14,12,12,12,12,12,14,14,18,24,1
100,100,100,100,100,100,92,38,24,20,16,14,14,14,14,14,14,16,20,28,48,100,100,100,100,100,100,100,100,100,100,100,1
30,24,20,18,16,16,16,16,18,20,24,34,58,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,46,1
24,38,92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,48,28,20,16,14,14,14,14,14,14,16,20,1
100,100,100,100,100,100,100,100,100,100,100,100,42,24,18,14,14,12,12,12,12,12,14,16,22,34,82,100,100,100,100,100,1
100,100,100,100,100,66,34,24,18,16,14,14,14,14,14,16,18,24,34,66,100,100,100,100,100,100,100,100,100,100,100,100,1
14,14,14,16,16,18,22,32,52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,42,28,22,18,16,1
100,100,100,100,100,100,100,100,100,100,100,100,100,100,84,34,22,18,14,14,12,12,12,12,14,16,18,26,42,100,100,100,1
100,100,100,100,100,100,96,40,26,20,16,14,14,14,14,14,16,18,22,28,48,100,100,100,100,100,100,100,100,100,100,100,1
30,24,20,18,16,16,16,16,18,20,26,34,58,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,48,1
16,18,22,32,52,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,42,28,22,18,16,14,14,14,16,1
100,100,100,100,100,100,100,100,100,100,100,100,46,28,20,16,14,14,12,12,14,14,16,20,24,38,92,100,100,100,100,100,1
100,100,100,100,100,100,100,42,28,22,18,16,14,14,14,16,16,18,22,32,52,100,100,100,100,100,100,100,100,100,100,100,1
100,100,100,100,100,100,100,50,32,26,22,18,18,18,18,18,20,22,28,38,62,100,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,74,44,32,26,22,20,20,20,20,22,24,30,38,60,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,86,50,36,30,26,24,22,22,24,26,28,34,44,68,100,100,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,78,50,38,32,28,26,26,26,28,30,34,42,56,96,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,86,56,42,36,32,30,28,28,30,32,38,46,64,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,96,62,48,40,34,32,32,32,34,36,42,52,70,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,68,52,44,38,36,34,34,36,40,46,56,76,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,74,56,46,42,38,38,38,40,42,50,60,82,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,80,60,50,44,42,40,40,42,46,54,66,90,100,100,100,100,100,100,100,100,0
100,100,100,100,100,100,100,100,100,100,100,100,86,64,54,48,44,44,44,46,50,56,70,96,100,100,100,100,100,100,100,100,0
